UNO,COST,CMTL,CFUEL,CEQPT,CLABOR,CPROP,MTL,FUEL,EQPT,LABOR,PROP,REVENUE,OUTPUT,PK,K,LOADFCTR,STAGE,POINTS,YEAR,BAD,FIRM,T,LC,LQ,LF,LM,LE,LL,LP,VARCOST,LVC,PM,PF,PE,PL,PP,LPM,LPF,LPL,LPE,LPP,P1,P2,P3,P4,CN,LQ2,TFIRM,LSTAGE,LPF_PP,LPE_PP,LPL_PP,LC_PP 
1,1096068,347122.7500000,311263.2500000,161432.8125000,359019.5625000,27854.6757813,.4683649,.3260983,.4000304,.3463933,.3424146,1005069,.4687935,1.5980463,.3936251,.5879530,649,59,1982,0,12,13,13.9072399,-.7575930,-1.1205565,-.7585076,-.9162148,-1.0601804,-1.0717331,1096067.3750000,13.9072390,741137.4375000,954507.5625000,403551.3750000,1036450.6875000,81347.8125000,13.5159416,13.7689505,13.8513126,12.9080591,11.3064890,2.2094526,2.4624615,1.6015701,2.5448236,-11.5324383,.5739472,15,6.4754327,2.4624615,1.6015701,2.5448236,2.6007506 
1,1198934,410058.1250000,319594,199228,390472.0625000,25331.9335938,.5425491,.3603093,.4253238,.3573628,.3296686,1084864,.4943970,1.6880093,.4129103,.5653877,606.8000488,74,1983,0,12,14,13.9969435,-.7044163,-1.0207925,-.6114767,-.8549044,-1.0290037,-1.1096674,1198933.2500000,13.9969425,755799.1250000,886999,468414.8437500,1092648.8750000,76840.6093750,13.5355310,13.6955996,13.9041157,13.0571098,11.2494888,2.2860422,2.4461107,1.8076210,2.6546268,-11.4754381,.4962024,15,6.4081993,2.4461107,1.8076210,2.6546268,2.7474548 
1,1170473,409610.1250000,299431.9375000,226025,380663.3750000,27057.9335938,.5250812,.3547440,.4229344,.3508676,.3140557,1129932,.4933175,1.8091059,.4086162,.5770776,623,76,1984,0,12,15,13.9729185,-.7066023,-1.0363590,-.6442024,-.8605382,-1.0473462,-1.1581850,1170472.2500000,13.9729176,780089.0625000,844079.0625000,534420.9375000,1084920.2500000,86156.4843750,13.5671635,13.6460018,13.8970175,13.1889391,11.3639202,2.2032433,2.2820816,1.8250189,2.5330973,-11.5898695,.4992869,15,6.4345465,2.2820816,1.8250189,2.5330973,2.6089980 
1,1362494,512547.5625000,147922,291068.3125000,518762.8750000,63484.9843750,1.8059292,1.3824577,1.4592285,1.4509535,2.3025932,1286626,1.2156563,.6617987,1.5735722,0,0,0,1970,0,13,1,14.1248274,.1952841,.3238629,.5910752,.3779079,.3722209,.8340360,1362493,14.1248264,283813.7812500,106999.2890625,199467.2656250,357532.4062500,27571.0800781,12.5560732,11.5805779,12.7869816,12.2034054,10.2245226,2.3315506,1.3560553,1.9788828,2.5624590,-10.4504719,.0381359,10,0,1.3560553,1.9788828,2.5624590,3.9003047 
1,1474271,563943.4375000,160023,276505.3125000,563623.7500000,52592.1953125,1.8966589,1.5080948,1.4827871,1.4952917,1.9668980,1464012,1.3194237,.6637999,1.5503626,0,0,0,1971,0,13,2,14.2036743,.2771950,.4108471,.6400939,.3939235,.4023213,.6764576,1474270,14.2036734,297335.1875000,106109.3750000,186476.7343750,376932.3125000,26738.6503906,12.6026154,11.5722256,12.8398209,12.1360617,10.1938658,2.4087496,1.3783598,1.9421959,2.6459551,-10.4198151,.0768371,10,0,1.3783598,1.9421959,2.6459551,4.0098088 
1,1629091,651777.8125000,207840.0625000,293722.3125000,577399.1875000,51097.1015625,2.1142015,1.5169210,1.5321732,1.4827433,1.6815090,1663259,1.5260630,.6881402,1.5575905,0,0,0,1972,0,13,3,14.3035326,.4226912,.4166827,.7486772,.4266871,.3938939,.5196916,1629089.8750000,14.3035316,308285.5625000,137014.4218750,191703.0781250,389412.7812500,30387.6464844,12.6387815,11.8278418,12.8723955,12.1637030,10.3217916,2.3169899,1.5060501,1.8419113,2.5506039,-10.5477409,.1786678,10,0,1.5060501,1.8419113,2.5506039,3.9817413 
1,1789611,674098.5000000,185799.2500000,246002.3750000,691092.0625000,57411.4218750,2.0252333,1.5759783,1.3993540,1.4201145,1.9993162,1834922,1.5514383,.7037477,1.4920988,0,0,0,1973,0,13,4,14.3975086,.4391825,.4548762,.7056849,.3360107,.3507375,.6928052,1789610,14.3975086,332849.8125000,117894.5468750,175797.1093750,486645.3125000,28715.5292969,12.7154465,11.6775455,13.0952911,12.0770855,10.2651930,2.4502535,1.4123526,1.8118925,2.8300982,-10.4911423,.1928812,10,0,1.4123526,1.8118925,2.8300982,4.1323155 
1,2015726,639820.8125000,265468.9375000,254385.8125000,700366.8750000,43937.8789063,1.6150599,1.2490730,1.3522511,1.2881203,1.9221010,1838267,1.3168535,.7985075,1.4216080,0,0,0,1974,0,13,5,14.5164900,.2752452,.2224017,.4793720,.3017707,.2531840,.6534189,2015724.8750000,14.5164890,396159.1875000,212532.7656250,188120.2500000,543712.3125000,22859.2968750,12.8895712,12.2668514,13.2061758,12.1448364,10.0371132,2.8524580,2.2297382,2.1077232,3.1690626,-10.2630625,.0757599,10,0,2.2297382,2.1077232,3.1690626,4.4793768 
1,2044529,718752.1875000,308396.5000000,261337.1875000,685722.8750000,47591.0468750,1.6491709,1.1661482,1.2869310,1.4077539,1.7772999,1891974,1.2165098,.8770278,1.3506460,0,0,0,1975,0,13,6,14.5306778,.1959860,.1537062,.5002727,.2522604,.3419955,.5750953,2044527.8750000,14.5306778,435826.3750000,264457.3750000,203070.0781250,487104.2187500,26777.1621094,12.9849997,12.4854355,13.0962334,12.2213068,10.1953049,2.7896948,2.2901306,2.0260019,2.9009285,-10.4212542,.0384105,10,0,2.2901306,2.0260019,2.9009285,4.3353734 
1,2152966,771745.6250000,428967.1250000,300970.1250000,753834.5000000,61433.5625000,1.6661100,1.2131624,1.3115072,1.1769066,1.6654806,2080973,1.3610525,.9580824,1.3666067,0,0,0,1976,0,13,7,14.5823574,.3082583,.1932305,.5104916,.2711770,.1628895,.5101137,2152964.7500000,14.5823565,463202.0625000,353594.1562500,229484.1562500,640521.9375000,36886.3867188,13.0459185,12.7759047,13.3700390,12.3435888,10.5155983,2.5303202,2.2603064,1.8279905,2.8544407,-10.7415476,.0950232,10,0,2.2603064,1.8279905,2.8544407,4.0667591 
1,2410210,887776.1875000,478411.6875000,339230.8125000,841367.2500000,53357.0195313,1.8099623,1.2444553,1.3203039,1.1508379,1.5917063,2414692,1.5063581,1.0245466,1.3548737,0,0,0,1977,0,13,8,14.6952248,.4096949,.2186980,.5933060,.2778620,.1404903,.4648066,2410208.5000000,14.6952238,490494.3125000,384434.5937500,256933.8906250,731091,33521.9023438,13.1031685,12.8595285,13.5022936,12.4565744,10.4199543,2.6832142,2.4395742,2.0366201,3.0823393,-10.6459036,.1678499,10,0,2.4395742,2.0366201,3.0823393,4.2752701 
1,2744804,1047423.3750000,512983.3125000,370179.7500000,958030,47227.7500000,1.9993029,1.2636089,1.2916317,1.1280956,1.4772663,2799101,1.7864313,1.1041126,1.3104839,0,0,0,1978,0,13,9,14.8252201,.5802199,.2339719,.6927986,.2559063,.1205309,.3901933,2744802.5000000,14.8252201,523894.3125000,405966.8437500,286598.5312500,849245.3750000,31969.6933594,13.1690454,12.9140272,13.6521034,12.5658379,10.3725433,2.7965021,2.5414839,2.1932945,3.2795601,-10.5984926,.3366552,10,0,2.5414839,2.1932945,3.2795601,4.4526766 
1,3219344,1156423,762670.2500000,408331.0625000,1068639,62532.7734375,1.9780455,1.2873611,1.3884830,1.1427946,1.6575708,3124596,1.8992682,1.2053843,1.4220715,0,1178,0,1979,0,13,10,14.9846878,.6414686,.2525945,.6821092,.3282118,.1334767,.5053532,3219342.2500000,14.9846878,584629.1250000,592429.1250000,294084.3125000,935110.3125000,37725.5507813,13.2787333,13.2919865,13.7484198,12.5916214,10.5380926,2.7406406,2.7538939,2.0535288,3.2103271,-10.7640419,.4114820,10,7.0715734,2.7538939,2.0535288,3.2103271,4.4465953 
1,145167,50416.6054688,15939,17945.9101563,59805.3906250,2757.9633789,.1769501,.1386159,.1386675,.1703200,.1000311,153663,.0863931,.5799169,.1334751,.4320660,189.6999969,73,1970,0,14,1,11.8856401,-2.4488480,-1.9760485,-1.7318876,-1.9756762,-1.7700760,-2.3022745,145166.9218750,11.8856392,284919.9062500,114986.8046875,129416.8203125,351135.3750000,27571.0644531,12.5599632,11.6525726,12.7689276,11.7707939,10.2245216,2.3354416,1.4280510,1.5462723,2.5444059,-10.4504709,5.9968567,15,5.2454439,1.4280510,1.5462723,2.5444059,1.6611180 
1,170192,59234.8750000,18207,24766.4375000,72275.1250000,2804.1000977,.1982219,.1510944,.1697819,.1773663,.1048707,175414,.0967404,.6175882,.1608193,.4396691,198.5999908,65,1971,0,14,2,12.0446825,-2.3357239,-1.8898503,-1.6183680,-1.7732408,-1.7295381,-2.2550273,170191.9062500,12.0446815,298831.0937500,120500.7968750,145872.1093750,407490.7187500,26738.6484375,12.6076336,11.6994114,12.9177732,11.8904858,10.1938658,2.4137678,1.5055456,1.6966200,2.7239075,-10.4198151,5.4556060,15,5.2912927,1.5055456,1.6966200,2.7239075,1.8508172 
1,247506,75377,27878,30687.7539063,118877,2930.7507324,.2431287,.2286806,.2137201,.2644677,.0964455,263208,.1415002,.6327589,.1964377,.4889315,203.1000061,76,1972,0,14,3,12.4191904,-1.9554539,-1.4754292,-1.4141645,-1.5430882,-1.3300363,-2.3387773,247505.8750000,12.4191895,310029.2812500,121908.0468750,143588.5312500,449495.4062500,30387.6347656,12.6444216,11.7110224,13.0158806,11.8747072,10.3217907,2.3226309,1.3892317,1.5529165,2.6940899,-10.5477400,3.8237998,15,5.3136985,1.3892317,1.5529165,2.6940899,2.0973990 
1,309391,112284.9375000,31714,41175.4218750,135352.0625000,2539.3801270,.3372017,.2492843,.2759396,.2821153,.0884323,326960,.1697154,.6711032,.2481147,.4841813,217.3999939,74,1973,0,14,4,12.6423607,-1.7736323,-1.3891613,-1.0870742,-1.2875731,-1.2654393,-2.4255178,309390.8437500,12.6423607,332990.4687500,127220.2187500,149218.9375000,479775.6250000,28715.5234375,12.7158689,11.7536745,13.0810738,11.9131699,10.2651930,2.4506760,1.4884815,1.6479769,2.8158808,-10.4911423,3.1457715,15,5.3817389,1.4884815,1.6479769,2.8158808,2.3771680 
1,354338,127521,48613,47890.3085938,145887,2197.4062500,.3240570,.2321485,.2923911,.2800394,.0961275,366814,.1738054,.7684880,.2650361,.5299248,228.8000031,69,1974,0,14,5,12.7780066,-1.7498193,-1.4603779,-1.1268357,-1.2296629,-1.2728249,-2.3420796,354337.7812500,12.7780056,393514.0625000,209404.7343750,163788.5156250,520951.6250000,22859.2851563,12.8828716,12.2520247,13.1634121,12.0063314,10.0371122,2.8457594,2.2149124,1.9692192,3.1262999,-10.2630615,3.0618675,15,5.4328483,2.2149124,1.9692192,3.1262999,2.7408939 
1,373941,136086.8125000,59130,59729.2617188,146965.0625000,2977.1057129,.3119302,.2247026,.3116065,.2672819,.1111808,370154,.1642717,.8636391,.2838980,.5327227,229.1999969,57,1975,0,14,6,12.8318529,-1.8062338,-1.4929775,-1.1649759,-1.1660142,-1.3194512,-2.1965978,373940.7500000,12.8318529,436273.3125000,263147.8125000,191681.7187500,549850.3125000,26777.1601563,12.9860239,12.4804716,13.2174015,12.1635914,10.1953049,2.7907190,2.2851667,1.9682865,3.0220966,-10.4212542,3.2624805,15,5.4345950,2.2851667,1.9682865,3.0220966,2.6365487 
1,420915,149429.3125000,72048.3125000,69530.3125000,166168,3908.6528320,.3227106,.2274795,.3167091,.2720591,.1059647,429602,.1709064,.9436749,.2863907,.5490672,232.6000061,54,1976,0,14,7,12.9501858,-1.7666395,-1.4806951,-1.1309994,-1.1497716,-1.3017360,-2.2446492,420914.7187500,12.9501858,463044.3750000,316724.4062500,219539.9843750,610779.0625000,36886.3593750,13.0455780,12.6657877,13.3224907,12.2992897,10.5155973,2.5299807,2.1501904,1.7836924,2.8068933,-10.7415466,3.1210151,15,5.4493203,2.1501904,1.7836924,2.8068933,2.4345891 
1,474017,159820.2500000,84774.0625000,80261.5000000,194070.7500000,3721.5715332,.3258349,.2331530,.3232719,.2789736,.1110191,488307,.1778400,1.0153856,.2939849,.5571401,235.1999969,54,1977,0,14,8,13.0689983,-1.7268710,-1.4560602,-1.1213644,-1.1292616,-1.2766380,-2.1980534,474016.6875000,13.0689974,490494.5312500,363598.3437500,248278.6406250,695659.8125000,33521.9140625,13.1031694,12.8038054,13.4526157,12.4223070,10.4199543,2.6832151,2.3838511,2.0023527,3.0326614,-10.6459036,2.9820836,15,5.4604362,2.3838511,2.0023527,3.0326614,2.6490438 
1,532590,181628,94708.6875000,102956.6875000,219990,3836.2802734,.3468220,.2431946,.3367405,.2895406,.1199974,550764,.1922482,1.1324615,.3080904,.6113773,242.5000000,62,1978,0,14,9,13.1855068,-1.6489679,-1.4138935,-1.0589435,-1.0884427,-1.2394598,-2.1202848,532589.6250000,13.1855068,523692.2187500,389435.8437500,305744.9062500,759789.8750000,31969.6835938,13.1686592,12.8724546,13.5407972,12.6305065,10.3725433,2.7961159,2.4999113,2.2579632,3.1682539,-10.5984926,2.7190950,15,5.4910017,2.4999113,2.2579632,3.1682539,2.8129638 
1,676771,230068.2500000,146475.8125000,100487.3671875,262455,5516.9492188,.3934808,.2675963,.3348816,.3152705,.1462390,704274,.2424687,1.2142515,.3097249,.6453194,284.1000977,67,1979,0,14,10,13.4250879,-1.4168829,-1.3182758,-.9327229,-1.0939783,-1.1543242,-1.9225128,676770.6250000,13.4250879,584700,547376.0625000,300068.3437500,832475.5000000,37725.5546875,13.2788544,13.2128916,13.6321592,12.6117659,10.5380926,2.7407618,2.6747990,2.0736732,3.0940666,-10.7640419,2.0075572,15,5.6493266,2.6747990,2.0736732,3.0940666,2.8869953 
1,880438,285272.0625000,236968.8750000,123169.1171875,310867,8049.3945313,.4362901,.2786498,.3435071,.3376197,.1636254,944473,.2565054,1.3906736,.3193204,.6117344,306.0998535,58,1980,0,14,11,13.6881752,-1.3606055,-1.2777995,-.8294479,-1.0685475,-1.0858352,-1.8101759,880437.5625000,13.6881742,653858.6875000,850418.2500000,358563.5000000,920760.9375000,49194.0507813,13.3906469,13.6534834,13.7329559,12.7898607,10.8035278,2.5871191,2.8499556,1.9863329,2.9294281,-11.0294771,1.8512473,15,5.7239114,2.8499556,1.9863329,2.9294281,2.8846468 
1,1052022,341906.3125000,284529.9375000,145546.5000000,374448.3125000,25999.5898438,.4759071,.2813860,.3976226,.3568700,.4053682,1080752,.2496568,1.5048828,.4005444,.5808841,325.5000000,61,1981,0,14,12,13.8662243,-1.3876681,-1.2680278,-.7425325,-.9222519,-1.0303837,-.9029595,1052021.3750000,13.8662243,718430.6875000,1011173,366041.7812500,1049256.8750000,64138.2070313,13.4848242,13.8266220,13.8635931,12.8105030,11.0687952,2.4160290,2.7578268,1.7417078,2.7947979,-11.2947445,1.9256228,15,5.7853625,2.7578268,1.7417078,2.7947979,2.7974291 
1,1193676,398297.9375000,292029.9375000,185969.1875000,436620.9375000,32643.1757813,.5376461,.3067753,.4529352,.3603122,.4012787,1241657,.2739229,1.6061945,.4477674,.5720474,339.1999512,63,1982,0,14,13,13.9925480,-1.2949088,-1.1816397,-.6205547,-.7920063,-1.0207845,-.9130990,1193675.2500000,13.9925480,740818.0625000,951934.2500000,410586.7812500,1211785.1250000,81347.8828125,13.5155106,13.7662516,14.0076056,12.9253426,11.3064899,2.2090206,2.4597616,1.6188526,2.7011156,-11.5324392,1.6767887,15,5.8265898,2.4597616,1.6188526,2.7011156,2.6860581 
1,1303393,451039.4375000,294392.8125000,237434.8125000,472843.1250000,37260.2187500,.5990323,.3340353,.5124212,.3905799,.4849026,1397042,.3711312,1.6821709,.5101752,.5945698,354.3999023,68,1983,0,14,14,14.0804815,-.9911997,-1.0965086,-.5124397,-.6686084,-.9401228,-.7238072,1303392.1250000,14.0804806,752946.7500000,881322.5000000,463358.6875000,1210618.2500000,76840.6250000,13.5317497,13.6891785,14.0066414,13.0462570,11.2494888,2.2822609,2.4396896,1.7967682,2.7571526,-11.4754381,.9824768,15,5.8704259,2.4396896,1.7967682,2.7571526,2.8309927 
1,1436972,500701.3750000,310920.9375000,293716.3750000,531623.2500000,42067.7617188,.6452565,.3739843,.5468143,.4133806,.4882717,1593441,.4214106,1.8111162,.5400101,.5855247,374.3000488,71,1984,0,14,15,14.1780491,-.8641477,-.9835415,-.4381073,-.6036461,-.8833865,-.7168834,1436971,14.1780481,775972.6250000,831374.3750000,537141,1286038.1250000,86156.4687500,13.5618725,13.6308355,14.0670767,13.1940155,11.3639202,2.1979523,2.2669153,1.8300953,2.7031565,-11.5898695,.7467513,15,5.9250577,2.2669153,1.8300953,2.7031565,2.8141284 
1,1477286,394473.6250000,505847.3125000,222681.7500000,480136.7500000,42450.7343750,.5322545,.4533478,.5501608,.4873535,.5218419,1382465,.5985177,1.6034660,.5494767,.5796472,729.8999023,108,1982,0,15,13,14.2057171,-.5132992,-.7910957,-.6306335,-.5975447,-.7187656,-.6503905,1477285.1250000,14.2057161,741137.1875000,1115804,404757.5937500,985191.9375000,81347.8750000,13.5159407,13.9250860,13.8005915,12.9110432,11.3064899,2.2094507,2.6185961,1.6045532,2.4941015,-11.5324392,.2634761,2,6.5929074,2.6185961,1.6045532,2.4941015,2.8992272 
1,1089282,473987.3750000,329647.3750000,258948.5000000,201376,37071.7265625,.6076069,.3905789,.4916191,.3077842,.4302839,1144526,.5455168,1.8017340,.4843405,.6272628,813.1999512,95,1984,0,15,15,13.9010296,-.6060216,-.9401252,-.4982271,-.7100510,-1.1783564,-.8433101,1089281.1250000,13.9010286,780088.8125000,843996.8125000,526725.8750000,654276.6250000,86156.4296875,13.5671635,13.6459036,13.3912859,13.1744356,11.3639202,2.2032433,2.2819834,1.8105154,2.0273657,-11.5898695,.3672622,2,6.7009770,2.2819834,1.8105154,2.0273657,2.5371094 
1,91361,31204.3046875,8094,11816.4726563,40689.5039063,968.4660645,.1095195,.0684644,.0858661,.1210138,.0351262,90506,.0510280,.5885109,.0784205,.4428746,165.6999969,96,1970,0,16,1,11.4225740,-2.9753814,-2.6814413,-2.2116523,-2.4549663,-2.1118510,-3.3488090,91360.9531250,11.4225731,284919.9687500,118222.0312500,137615.1250000,336238.6562500,27571.0761719,12.5599632,11.6803198,12.7255764,11.8322163,10.2245226,2.3354406,1.4557972,1.6076937,2.5010538,-10.4504719,8.8528948,15,5.1101789,1.4557972,1.6076937,2.5010538,1.1980514 
1,95428,30798.1015625,8100,13374.0390625,44616.8632813,1728.5419922,.1030619,.0696935,.0900275,.1189709,.0646458,95764,.0526464,.6209533,.0866438,.4624733,165.7999878,96,1971,0,16,2,11.4661274,-2.9441581,-2.6636481,-2.2724254,-2.4076407,-2.1288762,-2.7388318,95427.9453125,11.4661264,298831.0937500,116223.1640625,148555.1250000,375023.2500000,26738.6484375,12.6076336,11.6632671,12.8347435,11.9087114,10.1938658,2.4137678,1.4694014,1.7148457,2.6408777,-10.4198151,8.6680670,15,5.1107822,1.4694014,1.7148457,2.6408777,1.2722620 
1,98187,36317.5000000,7291,13818.1562500,42941.5664063,1344.9658203,.1171421,.0629330,.0875164,.1166580,.0442603,108227,.0563478,.6506283,.0813403,.5191178,168.3000031,95,1972,0,16,3,11.4946289,-2.8762119,-2.7656841,-2.1443672,-2.4359295,-2.1485083,-3.1176670,98186.9453125,11.4946289,310029.3437500,115853.3203125,157892.2500000,368097.8125000,30387.6269531,12.6444225,11.6600800,12.8161039,11.9696684,10.3217907,2.3226318,1.3382893,1.6478777,2.4943132,-10.5477400,8.2725945,15,5.1257481,1.3382893,1.6478777,2.4943132,1.1728383 
1,115967,44970.7695313,9303,14900.9609375,50135.5195313,1349.0595703,.1350514,.0719089,.0902251,.1265918,.0469802,124340,.0669532,.6912213,.0841931,.5293309,179,91,1973,0,16,4,11.6610613,-2.7037616,-2.6323555,-2.0021000,-2.4054477,-2.0667875,-3.0580299,115966.9453125,11.6610603,332990.0937500,129372.0390625,165153.1718750,396040.8125000,28715.5175781,12.7158680,11.7704477,12.8892727,12.0146284,10.2651930,2.4506750,1.5052547,1.7494354,2.6240797,-10.4911423,7.3103266,15,5.1873858,1.5052547,1.7494354,2.6240797,1.3958680 
1,138382,51881.2148438,17096,16592.6992188,57950.8320313,1288.9077148,.1318408,.0702769,.0919456,.1301920,.0563844,152797,.0703079,.7910677,.0872861,.5577970,187.6999969,93,1974,0,16,5,11.8377733,-2.6548717,-2.6553118,-2.0261600,-2.3865583,-2.0387452,-2.8755627,138381.9375000,11.8377724,393514.0312500,243266.2187500,180462.1562500,445118.2812500,22859.2929688,12.8828716,12.4019117,13.0060949,12.1032763,10.0371132,2.8457584,2.3647985,2.0661631,2.9689817,-10.2630625,7.0483437,15,5.2348449,2.3647985,2.0661631,2.9689817,1.8006602 
1,156228,58428.2734375,20581,18839.2695313,65326.0312500,1544.6315918,.1339258,.0740509,.0943545,.1330706,.0576847,163671,.0739609,.8776808,.0895135,.5561809,193.6999969,93,1975,0,16,6,11.9590721,-2.6042187,-2.6030025,-2.0104694,-2.3606963,-2.0168750,-2.8527639,156227.9218750,11.9590712,436273.4687500,277930.4375000,199664.7500000,490912.4062500,26777.1621094,12.9860249,12.5351257,13.1040211,12.2043953,10.1953049,2.7907200,2.3398209,2.0090904,2.9087162,-10.4212542,6.7819552,15,5.2663106,2.3398209,2.0090904,2.9087162,1.7637671 
1,183169,67357.5625000,26254.0703125,22939.2539063,75708.1250000,2282.8618164,.1454667,.0827492,.1027150,.1362743,.0618890,199663,.0849461,.9514526,.0971529,.5693269,201.1000061,93,1976,0,16,7,12.1181641,-2.4657383,-2.4919403,-1.9278078,-2.2757969,-1.9930853,-2.7824123,183168.9062500,12.1181641,463044.4062500,317272.6250000,223329.1093750,555556.7500000,36886.3750000,13.0455780,12.6675167,13.2277260,12.3164015,10.5155973,2.5299807,2.1519194,1.8008041,2.7121286,-10.7415466,6.0798655,15,5.3038023,2.1519194,1.8008041,2.7121286,1.6025670 
1,210212,71717.4375000,32188.0195313,28199.9453125,91435.3750000,2374.9101563,.1462146,.0897118,.1145145,.1414626,.0708465,231121,.0954738,1.0135565,.1087414,.5834646,215.1999969,92,1977,0,16,8,12.2558718,-2.3489037,-2.4111531,-1.9226799,-2.1670535,-1.9557202,-2.6472397,210211.8906250,12.2558718,490494.3437500,358793.6562500,246256.4843750,646357.3750000,33521.9140625,13.1031694,12.7905025,13.3791075,12.4141293,10.4199543,2.6832151,2.3705482,1.9941750,2.9591532,-10.6459036,5.5173483,15,5.3715678,2.3705482,1.9941750,2.9591532,1.8359172 
1,274024,97508.3750000,41852.5781250,33008.3867188,116162,2486.4042969,.1861940,.1052454,.1261383,.1627212,.0777737,281967,.1198138,1.0785313,.1198304,.6318185,230.1999969,92,1978,0,16,9,12.5209713,-2.1218164,-2.2514603,-1.6809661,-2.0703762,-1.8157172,-2.5539513,274023.8750000,12.5209703,523692.3437500,397666.5312500,261684.0312500,713871.5000000,31969.7109375,13.1686592,12.8933687,13.4784584,12.4748926,10.3725443,2.7961149,2.5208244,2.1023483,3.1059141,-10.5984936,4.5021048,15,5.4389485,2.5208244,2.1023483,3.1059141,2.1484268 
1,356915,119664.8125000,72078.0625000,40459.4414063,143105,3356.5551758,.2046601,.1271953,.1511765,.1872981,.0889729,382897,.1500460,1.1771517,.1428898,.6047229,259.3999023,101,1979,0,16,10,12.7852526,-1.8968134,-2.0620315,-1.5864047,-1.8893071,-1.6750541,-2.4194231,356914.8437500,12.7852526,584700.1875000,566672.3750000,267630.4687500,764049.5625000,37725.5781250,13.2788544,13.2475367,13.5463877,12.4973621,10.5380936,2.7407608,2.7094431,1.9592686,3.0082941,-10.7640429,3.5979011,15,5.5583709,2.7094431,1.9592686,3.0082941,2.2471593 
1,432344,141213.2500000,105505.3671875,51129.3515625,161241,4919.3125000,.2159692,.1243590,.1602945,.1890779,.0999981,453774,.1440139,1.3447094,.1521918,.5879213,282.5998535,97,1980,0,16,11,12.9769764,-1.9378451,-2.0845826,-1.5326195,-1.8307427,-1.6655964,-2.3026040,432343.7812500,12.9769764,653858.2500000,848393.4375000,318971.4062500,852775.6875000,49194.0507813,13.3906460,13.6511002,13.6562519,12.6728563,10.8035278,2.5871181,2.8475723,1.8693285,2.8527241,-11.0294771,3.7552438,15,5.6440320,2.8475723,1.8693285,2.8527241,2.1734489 
1,524294,168252.5000000,134610.1875000,67510.2500000,193570.3125000,8821.1054688,.2341944,.1338423,.1921114,.1988732,.1375328,568808,.1692999,1.4863720,.1848224,.6161592,324.6000977,90,1981,0,16,12,13.1698074,-1.7760836,-2.0110927,-1.4516038,-1.6496797,-1.6150880,-1.9838930,524293.7500000,13.1698074,718430.9375000,1005736.8750000,351411.9375000,973335.5000000,64138.2070313,13.4848251,13.8212309,13.7884846,12.7697144,11.0687952,2.4160299,2.7524357,1.7009192,2.7196894,-11.2947445,3.1544728,15,5.7825940,2.7524357,1.7009192,2.7196894,2.1010124 
1,530924,169524.3750000,127452.9375000,91027.1250000,196408.3750000,13297.3007813,.2288339,.1330085,.2219437,.1837799,.1634622,526087,.1727615,1.6056824,.2141929,.6058683,388.8999023,96,1982,0,16,13,13.1823740,-1.7558433,-2.0173419,-1.4747591,-1.5053316,-1.6940165,-1.8111733,530923.6250000,13.1823730,740818.6250000,958231.2500000,410136.1562500,1068715.2500000,81347.8515625,13.5155115,13.7728443,13.8819675,12.9242449,11.3064899,2.2090216,2.4663544,1.6177549,2.5754776,-11.5324392,3.0829856,15,5.9633220,2.4663544,1.6177549,2.5754776,1.8758845 
1,581447,209417.1875000,124576,109060.1171875,194486.2500000,13573.3867188,.2781302,.1427112,.2351545,.1811111,.1766434,546998,.1866698,1.6807327,.2274826,.5946882,423.1999512,94,1983,0,16,14,13.2732754,-1.6784139,-1.9469321,-1.2796658,-1.4475125,-1.7086446,-1.7336224,581446.6250000,13.2732744,752946.5000000,872923.6250000,463780.6875000,1073850.5000000,76840.6250000,13.5317497,13.6796036,13.8867617,13.0471668,11.2494888,2.2822609,2.4301147,1.7976780,2.6372728,-11.4754381,2.8170731,15,6.0478448,2.4301147,1.7976780,2.6372728,2.0237864 
1,610257,235183.3125000,128757.1171875,110102.6328125,186631.0625000,16895.8437500,.3030819,.1524435,.2069182,.1723020,.1961066,575609,.2132792,1.7935534,.2059882,.6355451,445.3000488,91,1984,0,16,15,13.3216352,-1.5451533,-1.8809611,-1.1937522,-1.5754318,-1.7585065,-1.6290969,610256.6250000,13.3216352,775972.7500000,844621.7500000,532107.1250000,1083162.3750000,86156.4218750,13.5618725,13.6466446,13.8953953,13.1845999,11.3639202,2.1979523,2.2827244,1.8206797,2.5314751,-11.5898695,2.3874986,15,6.0987483,2.2827244,1.8206797,2.5314751,1.9577157 
1,104314,36335.4140625,9468,10385.9648438,40572.3203125,864.6464844,.1275285,.0539613,.0790535,.1163560,.0313606,83608,.0369476,.5826097,.0719636,.3778644,172.1999969,74,1970,0,17,1,11.5551605,-3.2982550,-2.9194887,-2.0594156,-2.5376301,-2.1511006,-3.4622018,104313.9609375,11.5551605,284919.9687500,175459.1718750,131378.9062500,348691.1875000,27571.0742188,12.5599632,12.0751619,12.7619419,11.7858410,10.2245226,2.3354406,1.8506393,1.5613184,2.5374193,-10.4504719,10.8784857,9,5.1486566,1.8506393,1.5613184,2.5374193,1.3306384 
